split,unit,rmse,age_rmse,leak_peak,diagnosable,ds,failure_mode
9,5008,10.600752158072472,14.856425544313694,1.0,False,DS05,HPC
9,5009,5.855132675062678,4.254795007169332,1.0,False,DS05,HPC
9,5010,7.8489144943351805,7.871166413041199,1.0,False,DS05,HPC
9,6001,9.13672588450268,4.403582691287614,1.0,False,DS06,HPC+LPC
9,6002,7.393658684867876,4.403582691287614,1.0,False,DS06,HPC+LPC
9,6003,7.087150570823053,8.246017785782941,1.0,False,DS06,HPC+LPC
9,6004,9.024266754133421,11.882351183973546,1.0,False,DS06,HPC+LPC
9,6005,14.516145138653641,20.246064506253802,1.0,False,DS06,HPC+LPC
9,6006,5.333156761934514,5.251877341731411,1.0,False,DS06,HPC+LPC
9,6007,8.833296789491524,6.167695350230892,1.0,False,DS06,HPC+LPC
9,6008,10.902012100286642,14.856425544313694,1.0,False,DS06,HPC+LPC
9,6009,5.5924297482985255,4.254795007169332,1.0,False,DS06,HPC+LPC
9,6010,7.810360930936095,7.871166413041199,1.0,False,DS06,HPC+LPC
9,7006,6.418748083664341,0.6811843645469362,1.0,True,DS07,LPT
9,8012,17.446600704540828,15.236252428158807,1.0,True,DS08a-009,HPC+HPT+LPC+LPT+fan
9,8015,11.396146024655703,1.2777067213992976,1.0,True,DS08a-009,HPC+HPT+LPC+LPT+fan
9,9009,7.139004625330636,14.237594747356152,1.0,True,DS08c-008,HPC+HPT+LPC+LPT+fan
10,1002,7.587537867510746,1.282271075783976,1.0,True,DS01-005,HPT
10,2005,10.659436982345316,13.091300120354086,1.0,True,DS02-006,HPT+LPT
10,3005,11.873383496064953,15.981158292464702,1.0,True,DS03-012,HPT+LPT
10,3006,6.8429157265499,10.59714534940506,1.0,True,DS03-012,HPT+LPT
10,4001,11.35712810416123,11.572641884197608,1.0,False,DS04,fan
10,4002,18.59626049208079,0.6552730322001106,1.0,False,DS04,fan
10,4003,15.966542636653488,20.603312359006775,1.0,False,DS04,fan
10,4004,21.381063909137836,4.612324590963311,1.0,False,DS04,fan
10,4005,12.334666675935129,20.603312359006775,1.0,False,DS04,fan
10,4006,12.005087454504691,8.377203567846852,1.0,False,DS04,fan
10,4007,8.719387086854276,11.572641884197608,1.0,False,DS04,fan
10,4008,13.580715296891151,19.974866717538816,1.0,False,DS04,fan
10,4009,13.933675241353695,0.6552730322001106,1.0,False,DS04,fan
10,4010,14.711192751635226,10.002043304638988,1.0,False,DS04,fan
10,5001,8.799517654859622,5.832737372774963,1.0,False,DS05,HPC
10,5002,6.872170258091865,5.832737372774963,1.0,False,DS05,HPC
10,5003,9.542346565419855,8.601052364130982,1.0,False,DS05,HPC
10,5004,10.94722902569459,19.974866717538816,1.0,False,DS05,HPC
10,5005,14.31298494980897,20.603312359006775,1.0,False,DS05,HPC
10,5006,6.894924281962647,6.6057174595867245,1.0,False,DS05,HPC
10,5007,10.086284041880248,10.002043304638988,1.0,False,DS05,HPC
10,5008,9.518730813115756,14.560147534429124,1.0,False,DS05,HPC
10,5009,6.951863769551408,4.612324590963311,1.0,False,DS05,HPC
10,5010,6.405025398907758,7.543673005407006,1.0,False,DS05,HPC
10,6001,8.838994444494624,4.0609320359885075,1.0,False,DS06,HPC+LPC
10,6002,6.476590996251498,4.0609320359885075,1.0,False,DS06,HPC+LPC
10,6003,8.640091796795545,8.601052364130982,1.0,False,DS06,HPC+LPC
10,6004,7.729868744003258,11.572641884197608,1.0,False,DS06,HPC+LPC
10,6005,14.241995116547551,19.974866717538816,1.0,False,DS06,HPC+LPC
10,6006,6.1020641931185455,5.608639286422714,1.0,False,DS06,HPC+LPC
10,6007,8.113101734763534,5.832737372774963,1.0,False,DS06,HPC+LPC
10,6008,10.069547547406382,14.560147534429124,1.0,False,DS06,HPC+LPC
10,6009,6.141215273624637,4.612324590963311,1.0,False,DS06,HPC+LPC
10,6010,6.350679324090021,7.543673005407006,1.0,False,DS06,HPC+LPC
10,7004,7.317879894470023,4.9546288728346335,1.0,True,DS07,LPT
10,8008,4.88932438346854,8.601052364130982,1.0,True,DS08a-009,HPC+HPT+LPC+LPT+fan
10,8012,16.922833888978154,15.58832133530187,1.0,True,DS08a-009,HPC+HPT+LPC+LPT+fan
10,9003,13.347294970455488,20.579218234628268,1.0,True,DS08c-008,HPC+HPT+LPC+LPT+fan
11,1009,7.982478970205878,5.666137747068106,1.0,True,DS01-005,HPT
11,2010,9.19783076064416,7.380787813641579,1.0,True,DS02-006,HPT+LPT
11,3011,7.852227922965439,14.766017953510342,1.0,True,DS03-012,HPT+LPT
11,3014,6.694504829612776,2.050812924504769,1.0,True,DS03-012,HPT+LPT
11,4001,13.057000769090122,11.418612229978772,1.0,False,DS04,fan
11,4002,17.993984861485508,0.8357783469350437,1.0,False,DS04,fan
11,4003,20.35666980529976,20.469958318838856,0.7994388754528349,False,DS04,fan
11,4004,20.162597525247993,4.790882809483328,1.0,False,DS04,fan
11,4005,11.33306066447858,20.469958318838856,1.0,False,DS04,fan
11,4006,12.939290610189465,8.216137043750352,1.0,False,DS04,fan
11,4007,8.110383030682835,11.418612229978772,1.0,False,DS04,fan
11,4008,14.49256150202197,19.84002366340944,1.0,False,DS04,fan
11,4009,18.24199362152532,0.8357783469350437,1.0,False,DS04,fan
11,4010,14.508949398540953,9.844541250925637,1.0,False,DS04,fan
11,5001,8.746972358350178,5.666137747068106,1.0,False,DS05,HPC
11,5002,7.297070929968561,5.666137747068106,1.0,False,DS05,HPC
11,5003,6.6510249081388695,8.778327034849475,1.0,False,DS05,HPC
11,5004,11.678479396071552,19.84002366340944,1.0,False,DS05,HPC
11,5005,14.120561462277301,20.469958318838856,1.0,False,DS05,HPC
11,5006,6.2114481491762055,6.78355076307562,1.0,False,DS05,HPC
11,5007,10.489297268375232,9.844541250925637,1.0,False,DS05,HPC
11,5008,10.153099857453377,14.412808466243332,1.0,False,DS05,HPC
11,5009,5.76661977051569,4.790882809483328,1.0,False,DS05,HPC
11,5010,6.683867453378497,7.380787813641579,1.0,False,DS05,HPC
11,6001,8.832286301612182,3.8905084327610244,1.0,False,DS06,HPC+LPC
11,6002,6.945685052255359,3.8905084327610244,1.0,False,DS06,HPC+LPC
11,6003,6.2248609121504535,8.778327034849475,1.0,False,DS06,HPC+LPC
11,6004,7.971314578580271,11.418612229978772,1.0,False,DS06,HPC+LPC
11,6005,13.991209294074089,19.84002366340944,1.0,False,DS06,HPC+LPC
11,6006,6.0107296208354875,5.786806807997672,1.0,False,DS06,HPC+LPC
11,6007,7.944900336154031,5.666137747068106,1.0,False,DS06,HPC+LPC
11,6008,10.451348555933848,14.412808466243332,1.0,False,DS06,HPC+LPC
11,6009,5.960384383362948,4.790882809483328,1.0,False,DS06,HPC+LPC
11,6010,6.806189520132292,7.380787813641579,1.0,False,DS06,HPC+LPC
11,7002,9.322015277995181,9.844541250925637,1.0,True,DS07,LPT
11,8013,7.80665302571397,17.76011557799526,1.0,True,DS08a-009,HPC+HPT+LPC+LPT+fan
11,8015,8.637583650447239,1.8182977969717202,1.0,True,DS08a-009,HPC+HPT+LPC+LPT+fan
11,9001,17.30646468503945,20.75391443527684,1.0,True,DS08c-008,HPC+HPT+LPC+LPT+fan
